id,title,category,company,level,salary,link,format,city/country
33789,Product Manager,management,inDrive,senior,604000,https://hirehi.ru/management/product-manager-33789,гибрид,Лимассол
33788,бизнес аналитик,analytics,Delaweb,middle,218400,https://hirehi.ru/analytics/biznes-analitik-33788,удалённо,РФ
33787,1с разработчик,development,NDA,middle,288000,https://hirehi.ru/development/1s-razrabotchik-33787,гибрид,Санкт-Петербург
33786,разработчик баз данных,development,Interexy,senior,362400,https://hirehi.ru/development/razrabotchik-baz-dannyh-33786,удалённо,Не указано
33785,Системный аналитик,analytics,Сбер,middle,205000,https://hirehi.ru/analytics/sistemnyi-analitik-33785,гибрид,Москва
33784,Аналитик данных,analytics,Сбер,middle,204000,https://hirehi.ru/analytics/analitik-dannyh-33784,гибрид,Москва
33783,go developer,development,Ozon,senior,350500,https://hirehi.ru/development/go-developer-33783,удалённо,Не указано
33782,1С программист,development,Т1,senior,252400,https://hirehi.ru/development/1s-programmist-33782,удалённо,Не указано
33781,golang разработчик,development,билайн,senior,200000,https://hirehi.ru/development/golang-razrabotchik-33781,удалённо,РФ
33780,Frontend разработчик,development,ConnectHum,middle,371000,https://hirehi.ru/development/frontend-razrabotchik-33780,гибрид,Париж
33779,php разработчик,development,NDA,middle,193500,https://hirehi.ru/development/php-razrabotchik-33779,офис,Минск
33778,fullstack разработчик,development,NDA,middle,224200,https://hirehi.ru/development/fullstack-razrabotchik-33778,удалённо,Не указано
33777,devops engineer,devops,NDA,senior,456900,https://hirehi.ru/devops/devops-engineer-33777,удалённо,Не указано
33776,fullstack developer,development,NDA,middle,224700,https://hirehi.ru/development/fullstack-developer-33776,удалённо,Не указано
33773,C++ Developer,development,Яндекс Реклама,middle,246100,https://hirehi.ru/development/c-developer-33773,офис,Москва
33772,Продуктовый аналитик,analytics,Marfatech,middle,200900,https://hirehi.ru/analytics/produktovyi-analitik-33772,удалённо,Не указано
33771,ux/ui-дизайнер,design,ФОРТВИЖН,middle,50000,https://hirehi.ru/design/ux-ui-dizainer-33771,гибрид,Минск
33769,Python Developer,development,Сбер,middle,221700,https://hirehi.ru/development/python-developer-33769,гибрид,Москва
33768,c/c++ developer,development,Сбер,middle,234800,https://hirehi.ru/development/c-c-developer-33768,офис,Санкт-Петербург
33767,cpo,management,NDA,lead,528800,https://hirehi.ru/management/cpo-33767,удалённо,Не указано
33765,devops engineer,devops,Сбер,middle,230000,https://hirehi.ru/devops/devops-engineer-33765,офис,Москва
33763,devops engineer,devops,NDA,middle,246800,https://hirehi.ru/devops/devops-engineer-33763,удалённо,Не указано
33762,инженер по тестированию (auto),qa,TopSelection,middle,180000,https://hirehi.ru/qa/inzhener-po-testirovaniyu-auto-33762,удалённо,РФ
33760,C# Developer,development,Касперский,middle,224700,https://hirehi.ru/development/c-developer-33760,удалённо,РФ
33759,QA тестировщик (manual),qa,БСПБ,senior,180000,https://hirehi.ru/qa/qa-testirovschik-manual-33759,удалённо,РФ
33758,Full Stack Developer,development,Project ×,senior,300500,https://hirehi.ru/development/full-stack-developer-33758,удалённо,Не указано
33757,DevOps Engineer,devops,Лоция,middle,184900,https://hirehi.ru/devops/devops-engineer-33757,удалённо,Не указано
33756,Go Developer,development,Лента,senior,248700,https://hirehi.ru/development/go-developer-33756,удалённо,Не указано
33755,digital дизайнер,design,Pixel Point,senior,273100,https://hirehi.ru/design/digital-dizainer-33755,удалённо,Не указано
33754,java developer,development,NDA,senior,352800,https://hirehi.ru/development/java-developer-33754,удалённо,Не указано
33753,Kotlin разработчик,development,Медиа Эффект,middle,150000,https://hirehi.ru/development/kotlin-razrabotchik-33753,гибрид,Москва
33752,support engineer,devops,ВКонтакте,junior,82600,https://hirehi.ru/devops/support-engineer-33752,гибрид,Нижний Новгород
33751,python разработчик,development,NDA,senior,320000,https://hirehi.ru/development/python-razrabotchik-33751,удалённо,Не указано
33750,Руководитель отдела frontend разработки,development,NDA,lead,300000,https://hirehi.ru/development/rukovoditel-otdela-frontend-razrabotki-33750,удалённо,РФ
33749,Java Developer,development,Сбер,senior,354100,https://hirehi.ru/development/java-developer-33749,гибрид,Москва
33748,backend разработчик,development,NDA,lead,304000,https://hirehi.ru/development/backend-razrabotchik-33748,офис,Ташкент
33747,разработчик 1c,development,SPBDev,senior,200000,https://hirehi.ru/development/razrabotchik-1c-33747,удалённо,РФ
33746,Product Manager,management,Garage Eight,senior,252100,https://hirehi.ru/management/product-manager-33746,гибрид,Санкт-Петербург
33744,Python Developer,development,ВКонтакте,intern,68500,https://hirehi.ru/development/python-developer-33744,гибрид,Москва
33741,manual qa,qa,NDA,middle,136600,https://hirehi.ru/qa/manual-qa-33741,удалённо,РФ
33740,c#/.net разработчик,development,NDA,lead,250000,https://hirehi.ru/development/c-net-razrabotchik-33740,удалённо,РФ
33738,DevOps Engineer,devops,Wildberries,lead,409800,https://hirehi.ru/devops/devops-engineer-33738,гибрид,Минск
33736,Тестировщик (auto),qa,Dif.tech,senior,423000,https://hirehi.ru/qa/testirovschik-auto-33736,удалённо,Не указано
33734,C++ разработчик,development,Инфомаксимум,senior,200000,https://hirehi.ru/development/c-razrabotchik-33734,удалённо,РФ
33733,Продуктовый аналитик,analytics,SimbirSoft,middle,189600,https://hirehi.ru/analytics/produktovyi-analitik-33733,удалённо,Не указано
33732,network engineer,devops,Wildberries,lead,345900,https://hirehi.ru/devops/network-engineer-33732,гибрид,Минск
33731,QA Engineer (manual),qa,Русский Стандарт,junior,72100,https://hirehi.ru/qa/qa-engineer-manual-33731,удалённо,РФ
33730,DevOps Engineer,devops,Softline,middle,178100,https://hirehi.ru/devops/devops-engineer-33730,удалённо,РФ
33729,Дата аналитик,analytics,ВТБ,middle,208300,https://hirehi.ru/analytics/data-analitik-33729,гибрид,Москва
33728,Golang Developer,development,WaveAccess,senior,274900,https://hirehi.ru/development/golang-developer-33728,удалённо,Не указано
33727,automation qa,qa,Ozon,middle,213500,https://hirehi.ru/qa/automation-qa-33727,гибрид,Не указано
33726,DevOps инженер,devops,Wildberries,senior,364000,https://hirehi.ru/devops/devops-inzhener-33726,удалённо,Не указано
33724,data engineer,development,Ozon,intern,60300,https://hirehi.ru/development/data-engineer-33724,офис,Не указано
33723,Графический дизайнер,design,ICONICOLOR,middle,100000,https://hirehi.ru/design/graficheskii-dizainer-33723,удалённо,Не указано
33722,Go разработчик,development,Ozon,middle,256800,https://hirehi.ru/development/go-razrabotchik-33722,гибрид,Москва
33720,devops engineer,devops,NDA,senior,400000,https://hirehi.ru/devops/devops-engineer-33720,удалённо,Не указано
33719,project manager,management,13tm,middle,227400,https://hirehi.ru/management/project-manager-33719,гибрид,Москва
33718,менеджер it‑проекта,management,NDA,junior,40000,https://hirehi.ru/management/menedzher-it-proekta-33718,удалённо,Не указано
33717,php developer,development,Syberry,middle,202600,https://hirehi.ru/development/php-developer-33717,офис,Минск
33715,Data Analyst,analytics,Альфа-Банк,middle,208800,https://hirehi.ru/analytics/data-analyst-33715,гибрид,Москва
33714,Аналитик данных,analytics,Яндекс,middle,214100,https://hirehi.ru/analytics/analitik-dannyh-33714,гибрид,Москва
33713,.net developer,development,NDA,senior,400000,https://hirehi.ru/development/net-developer-33713,удалённо,Не указано
33711,Go Developer,development,Ozon,middle,268200,https://hirehi.ru/development/go-developer-33711,удалённо,Не указано
33710,typescript developer,development,Яндекс 360,intern,63000,https://hirehi.ru/development/typescript-developer-33710,офис,Москва
33706,manual qa,qa,NDA,senior,280900,https://hirehi.ru/qa/manual-qa-33706,офис,Лимассол
33705,linux engineer,devops,NDA,middle,252700,https://hirehi.ru/devops/linux-engineer-33705,гибрид,Лимассол
33704,Business Analyst,analytics,Сбер,junior,124800,https://hirehi.ru/analytics/business-analyst-33704,гибрид,Москва
33703,infrastructure engineer,devops,Сбер,middle,164800,https://hirehi.ru/devops/infrastructure-engineer-33703,офис,Хабаровск
